label,pred
1,0.69176537
0,0.10503086
0,0.34154323
0,0.6506703
0,0.10503086
1,0.5186078
0,0.3521654
0,0.8548258
0,0.10503086
1,0.37304956
1,0.5409078
0,0.29308507
0,0.15438934
1,0.9512925
1,0.997447
1,0.9687762
1,0.82735133
1,0.7993318
1,0.89647806
1,0.8794049
0,0.10503086
1,0.32335237
1,0.8223071
0,0.13757494
0,0.5566284
0,0.13596453
0,0.59357005
0,0.76658976
1,0.9615288
1,0.6096587
0,0.81712544
1,0.9757933
1,0.93980527
0,0.10503086
0,0.10503086
0,0.29119417
1,0.63581294
1,0.75090307
0,0.18300526
1,0.9727203
1,0.10503086
0,0.15692633
0,0.44856113
1,0.4076169
1,0.8562782
1,0.10503086
0,0.21475278
1,0.82471275
1,0.95791507
1,0.17070863
0,0.99946684
1,0.8618961
0,0.4676446
1,0.9178432
1,0.7748145
0,0.10503086
1,0.93481624
0,0.10503086
0,0.10503086
1,0.8168113
0,0.10503086
0,0.57993305
1,0.9389681
1,0.10503086
0,0.49453703
0,0.10503086
1,0.992328
1,0.92997396
1,0.96776676
0,0.10503086
0,0.16144891
0,0.10503086
1,0.9945614
0,0.10503086
1,0.44345224
0,0.10503086
0,0.10503086
0,0.10503086
1,0.73940784
1,0.71674275
0,0.44497207
0,0.7844934
1,0.94093925
0,0.5297926
0,0.10503086
1,0.108632065
1,0.8383351
0,0.11055193
1,0.22391246
1,0.96160066
1,0.6731116
0,0.7367377
1,0.863074
1,0.9797132
0,0.10503086
0,0.14906046
1,0.10525548
0,0.97707623
1,0.96073306
0,0.10503086
1,0.6312656
1,0.9876375
1,0.297028
1,0.9903508
1,0.990087
1,0.9686784
0,0.29442143
0,0.8325534
1,0.8981946
0,0.79112625
0,0.25000572
1,0.9437579
0,0.552469
0,0.10503086
1,0.98803943
1,0.9860583
1,0.8887501
0,0.22243112
1,0.73536754
0,0.10503086
0,0.10863703
0,0.1926677
0,0.10503086
0,0.11965765
1,0.5211251
0,0.40664852
0,0.62845343
0,0.10503086
0,0.18163107
1,0.9642072
0,0.10503086
1,0.8976463
1,0.73048
1,0.98248994
0,0.3578583
1,0.7550635
1,0.9988256
0,0.3877451
0,0.10503086
1,0.7873484
1,0.9278539
1,0.97326386
1,0.53206193
1,0.40008822
1,0.97234917
1,0.5588074
1,0.9413166
0,0.28254065
1,0.30283707
0,0.14250845
1,0.48888674
0,0.37378007
1,0.513168
1,0.8437791
0,0.27842984
0,0.98033375
1,0.982304
0,0.10503086
1,0.5279213
1,0.6284449
1,0.74754584
0,0.63420546
0,0.27298114
0,0.24677655
0,0.10503086
0,0.10503086
1,0.9246513
1,0.27614093
1,0.97116965
0,0.82634044
0,0.10503086
0,0.16849047
1,0.88006747
1,0.97722197
1,0.8998126
0,0.1056722
0,0.11578343
1,0.10503086
0,0.860682
0,0.32806054
1,0.74101347
0,0.13951707
1,0.68936485
0,0.88500834
0,0.10503086
0,0.1126909
1,0.61340386
1,0.1739881
1,0.8937564
1,0.119198054
0,0.4537987
0,0.99880064
1,0.8011287
0,0.2850555
1,0.32876173
1,0.9710542
1,0.7586496
0,0.37129635
1,0.7008337
1,0.9824494
0,0.10503086
1,0.42352787
0,0.10503086
1,0.9001363
1,0.9992925
0,0.10503086
0,0.6889465
0,0.10503086
1,0.20859678
0,0.13742964
0,0.11948004
0,0.3959118
1,0.9914466
1,0.813602
1,0.9791077
1,0.8260827
0,0.3590989
0,0.14941609
1,0.71531236
1,0.53377575
0,0.10503086
1,0.27688277
1,0.9813525
1,0.90418977
1,0.86114484
0,0.9990427
1,0.98344165
0,0.6771248
1,0.9570183
0,0.10503086
1,0.92472047
0,0.11893328
0,0.2031918
0,0.35399157
0,0.111010864
0,0.41338798
1,0.9895252
1,0.99664366
1,0.9964952
1,0.5590138
0,0.10503086
1,0.9253199
1,0.10503086
1,0.6826111
1,0.10503086
1,0.94398665
0,0.65592253
